"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"9562","20010707","125258","-17.7865","-72.4432","35","5.1","20223006"
"9563","20010707","133102","-17.7526","-72.3104","39","5.1","20223006"
"9571","20010707","170427","-16.2624","-71.4847","33","5.1","20223006"
"9599","20010708","211518","-17.0419","-72.9562","36","5.1","20223006"
"9604","20010709","141502","-15.7704","-70.8132","14","5.1","20223006"
"9606","20010709","190512","-18.032","-72.3714","58","5.1","20223006"
"9608","20010710","032358","-18.6049","-71.7236","42","5.1","20223006"
"9625","20010711","193946","-15.9874","-70.9117","7","5.1","20223006"
"9629","20010712","143916","-15.9612","-74.8783","30","5.1","20223006"
"9630","20010712","194139","-17.5068","-72.0494","32","5.1","20223006"
"9638","20010715","055614","-17.5634","-71.9687","38","5.1","20223006"
"9656","20010722","151001","-17.427","-70.5314","72","5.1","20223006"
"9681","20010731","011648","-18.3874","-73.162","9","5.1","20223006"
"9712","20010814","073531","-16.5913","-74.1697","18","5.1","20223006"
"9750","20010912","222403","-11.0885","-75.6997","50","5.1","20223006"
"9776","20010925","232243","-7.0972","-81.5857","30","5.1","20223006"
"9838","20011109","125107","-17.2086","-73.1678","20","5.1","20223006"
"9863","20011128","103844","-16.4427","-74.4804","29","5.1","20223006"
"9875","20011204","065258","-15.7367","-72.595","109","5.1","20223006"
"9880","20011208","053714","-15.4025","-72.7704","14","5.1","20223006"
"9899","20011220","194744","-8.0897","-75.5878","46","5.1","20223006"
"9901","20011225","054857","-9.5794","-75.5047","137","5.1","20223006"
"9915","20020107","073724","-8.1678","-74.5573","159","5.1","20223006"
"10085","20020617","205729","-10.1479","-74.8967","41","5.1","20223006"
"10098","20020630","062343","-5.24","-76.7387","22","5.1","20223006"
"10100","20020701","183231","-5.1889","-76.6721","60","5.1","20223006"
"10144","20020829","194741","-9.0191","-78.8384","54","5.1","20223006"
"10165","20021003","113635","-15.7624","-72.0199","113","5.1","20223006"
"10167","20021005","055221","-5.7321","-76.2611","107","5.1","20223006"
"10176","20021019","043605","-15.5623","-70.8014","165","5.1","20223006"
"10201","20021109","215126","-4.1588","-81.2711","12","5.1","20223006"
"10204","20021112","072004","-17.9644","-71.3537","112","5.1","20223006"
"10436","20030722","053840","-9.257","-79.7053","25","5.1","20223006"
"10492","20030906","121123","-4.5308","-80.3388","94","5.1","20223006"
"10503","20030913","093747","-8.4337","-80.1142","19","5.1","20223006"
"10553","20031018","190650","-11.0234","-73.9534","144","5.1","20223006"
"10587","20031116","071942","-11.184","-75.956","120","5.1","20223006"
"10651","20040110","022224","-9.2581","-79.3864","45","5.1","20223006"
"10699","20040301","012532","-8.3718","-74.2936","170","5.1","20223006"
"10702","20040303","131507","-15.6285","-75.6122","18","5.1","20223006"
"10722","20040326","115747","-14.6538","-72.7536","32","5.1","20223006"
"10763","20040501","171321","-16.8524","-72.3816","75","5.1","20223006"
"10767","20040506","173635","-9.9908","-74.6612","27","5.1","20223006"
"10800","20040615","115553","-4.1121","-77.0349","119","5.1","20223006"
"10832","20040723","121319","-18.4236","-70.8044","43","5.1","20223006"
"10835","20040725","065810","-3.944","-81.2285","38","5.1","20223006"
"10846","20040801","133418","-16.2673","-69.7766","168","5.1","20223006"
"10914","20041019","051506","-16.4065","-72.2287","21","5.1","20223006"
"10958","20041206","234421","-6.7798","-76.839","151","5.1","20223006"
"11006","20050124","150207","-4.4053","-78.2463","121","5.1","20223006"
"11014","20050129","093433","-8.1278","-75.0911","159","5.1","20223006"
"11022","20050207","125343","-10.1817","-73.575","25","5.1","20223006"
"11026","20050209","102047","-15.785","-73.5439","21","5.1","20223006"
"11058","20050309","005352","-6.2821","-75.9361","39","5.1","20223006"
"11080","20050323","113202","-14.8352","-76.1986","16","5.1","20223006"
"11085","20050325","064254","-14.8206","-76.3124","23","5.1","20223006"
"11098","20050405","160119","-9.6724","-70.1817","599","5.1","20223006"
"11099","20050406","082134","-10.845","-74.3956","117","5.1","20223006"
"11100","20050406","145225","-14.0756","-71.2829","33","5.1","20223006"
"11136","20050501","122315","-13.4859","-74.3944","19","5.1","20223006"
"11161","20050521","115918","-3.3878","-81.2409","46","5.1","20223006"
"11168","20050528","055128","-16.1349","-71.1098","23","5.1","20223006"
"11205","20050703","041903","-15.1233","-71.0532","126","5.1","20223006"
"11241","20050731","051640","-14.398","-75.7719","36","5.1","20223006"
"11500","20051127","084659","-11.5349","-75.522","82","5.1","20223006"
"11575","20051212","210738","-2.5741","-81.2373","28","5.1","20223006"
"11621","20051221","195030","-14.6018","-75.8077","66","5.1","20223006"
"11664","20051230","114019","-10.4477","-78.5004","34","5.1","20223006"
"11673","20060104","053326","-14.5905","-76.0763","52","5.1","20223006"
"11731","20060326","051447","-13.7089","-77.2438","14","5.1","20223006"
"11837","20060806","053305","-3.5692","-80.693","57","5.1","20223006"
"11843","20060820","202725","-16.1566","-75.0791","41","5.1","20223006"
"11852","20060828","032021","-10.4148","-75.4269","11","5.1","20223006"
"11864","20060912","050247","-5.4803","-76.9741","57","5.1","20223006"
"11896","20061020","104545","-13.554","-77.0559","22","5.1","20223006"
"11904","20061025","150259","-13.5697","-77.181","22","5.1","20223006"
"11955","20070102","020012","-5.8786","-77.6477","14","5.1","20223006"
"11958","20070105","072411","-15.961","-73.6562","50","5.1","20223006"
"11984","20070204","085129","-15.3654","-76.046","42","5.1","20223006"
"12010","20070225","050254","-9.4301","-75.9865","33","5.1","20223006"
"12055","20070408","132817","-17.422","-72.735","30","5.1","20223006"
"12075","20070502","153618","-14.1938","-72.9975","96","5.1","20223006"
"12114","20070627","063625","-7.1182","-80.3711","37","5.1","20223006"
"12120","20070628","112633","-15.5495","-75.1651","47","5.1","20223006"
"12158","20070805","062459","-10.8032","-75.3633","13","5.1","20223006"
"12164","20070813","060010","-13.9162","-70.3658","24","5.1","20223006"
"12167","20070815","123843","-2.9987","-80.7392","48","5.1","20223006"
"12193","20070816","021709","-13.73","-76.073","42","5.1","20223006"
"12199","20070816","032628","-13.3081","-77.0252","0","5.1","20223006"
"12251","20070816","143545","-13.6147","-76.9133","54","5.1","20223006"
"12280","20070817","121153","-13.811","-75.9628","59","5.1","20223006"
"12285","20070817","153121","-13.5122","-77.0071","46","5.1","20223006"
"12292","20070817","213759","-14.4","-76.6414","46","5.1","20223006"
"12307","20070818","081222","-5.8287","-77.4283","55","5.1","20223006"
"12324","20070819","092047","-13.7552","-76.6718","36","5.1","20223006"
"12351","20070822","100059","-14.3616","-76.2642","41","5.1","20223006"
"12352","20070822","172528","-14.386","-76.5076","24","5.1","20223006"
"12355","20070823","094541","-13.6688","-77.0518","39","5.1","20223006"
"12362","20070825","184138","-13.7255","-77.0252","16","5.1","20223006"
"12372","20070829","081946","-8.5371","-74.4235","191","5.1","20223006"
"12409","20070918","023930","-13.5724","-77.073","29","5.1","20223006"
"12454","20071020","085247","-15.3731","-72.2727","86","5.1","20223006"
"12463","20071029","081223","-11.7312","-73.5834","20","5.1","20223006"
"12523","20071210","120015","-7.9128","-79.0199","66","5.1","20223006"
"12630","20080409","210945","-7.2387","-76.4481","128","5.1","20223006"
"12638","20080417","072451","-18.4713","-70.5884","77","5.1","20223006"
"12666","20080525","184610","-14.217","-75.7449","61","5.1","20223006"
"12670","20080530","065334","-14.5821","-76.1156","43","5.1","20223006"
"12690","20080626","142118","-8.2486","-74.5982","131","5.1","20223006"
"12693","20080701","010411","-9.75","-75.2574","55","5.1","20223006"
"12702","20080709","070144","-10.3923","-75.4737","10","5.1","20223006"
"12708","20080714","223703","-10.2907","-75.7241","94","5.1","20223006"
"12713","20080728","181834","-14.0583","-71.0056","19","5.1","20223006"
"12728","20080820","175941","-14.861","-73.2161","107","5.1","20223006"
"12742","20080907","104954","-10.8765","-77.8059","113","5.1","20223006"
"12808","20081211","205125","-15.142","-72.1274","123","5.1","20223006"
"12825","20081230","205127","-7.7281","-76.2465","77","5.1","20223006"
"12829","20090107","112514","-9.799","-74.5713","147","5.1","20223006"
"12833","20090118","113701","-13.9293","-75.3046","66","5.1","20223006"
"12891","20090408","030623","-8.0305","-74.931","62","5.1","20223006"
"12895","20090414","174538","-15.5162","-74.6201","82","5.1","20223006"
"12898","20090415","232625","-9.9112","-75.3981","58","5.1","20223006"
"12922","20090510","063420","-9.5642","-75.5304","134","5.1","20223006"
"12924","20090518","021156","-10.4817","-72.5573","155","5.1","20223006"
"12968","20090706","041515","-11.6283","-75.067","65","5.1","20223006"
"13015","20090825","220008","-7.9136","-78.1013","16","5.1","20223006"
"13032","20090914","104127","-9.1863","-79.9184","57","5.1","20223006"
"13078","20091122","193047","-16.1943","-73.556","56","5.1","20223006"
"13082","20091126","121805","-3.2351","-80.8513","30","5.1","20223006"
"13128","20100126","083000","-16.0549","-71.0079","184","5.1","20223006"
"13131","20100131","035048","-17.7793","-70.1327","200","5.1","20223006"
"13149","20100218","162103","-4.8956","-77.371","153","5.1","20223006"
"13221","20100426","044238","-16.2007","-73.8787","102","5.1","20223006"
"13292","20100626","220724","-10.1963","-80.0552","55","5.1","20223006"
"13307","20100711","083626","-15.1205","-73.6197","92","5.1","20223006"
"13310","20100712","124449","-17.4178","-70.4121","107","5.1","20223006"
"13339","20100805","045246","-17.7884","-70.9226","136","5.1","20223006"
"13387","20100904","074921","-14.9984","-75.6743","53","5.1","20223006"
"13424","20100923","002626","-16.1307","-75.8178","12","5.1","20223006"
"13492","20101030","095350","-7.5762","-70.9568","429","5.1","20223006"
"13538","20101122","083514","-16.4359","-74.653","26","5.1","20223006"
"13707","20110201","132604","-10.8919","-76.5993","126","5.1","20223006"
"13828","20110323","105508","-14.2703","-75.7561","83","5.1","20223006"
"13930","20110505","142614","-8.3553","-74.289","169","5.1","20223006"
"13941","20110515","063325","-8.5243","-75.0766","156","5.1","20223006"
"13995","20110612","203222","-8.5332","-75.0273","159","5.1","20223006"
"14037","20110627","210523","-6.6122","-80.9335","7","5.1","20223006"
"14041","20110629","104129","-6.2882","-76.9847","26","5.1","20223006"
"14090","20110724","154907","-14.8281","-74.6128","82","5.1","20223006"
"14110","20110804","053455","-7.661","-74.3953","170","5.1","20223006"
"14128","20110812","091159","-15.8435","-72.1404","15","5.1","20223006"
"14168","20110828","084053","-11.718","-73.2554","31","5.1","20223006"
"14216","20110911","124048","-13.2524","-77.1913","46","5.1","20223006"
"14219","20110912","043228","-14.0607","-76.3638","42","5.1","20223006"
"14246","20110923","015529","-16.6799","-69.5462","238","5.1","20223006"
"14337","20111015","031755","-16.0781","-73.3938","128","5.1","20223006"
"14347","20111017","152240","-5.5044","-77.3533","22","5.1","20223006"
"14405","20111028","220005","-14.67","-76.014","26","5.1","20223006"
"14421","20111029","035549","-14.7478","-76.129","39","5.1","20223006"
"14477","20111102","020616","-14.6117","-76.6012","19","5.1","20223006"
"14481","20111102","100321","-9.5986","-75.6639","150","5.1","20223006"
"14499","20111106","152121","-15.9954","-71.9337","174","5.1","20223006"
"14502","20111107","103638","-13.6475","-76.8277","49","5.1","20223006"
"14543","20111121","181045","-8.5124","-80.3264","58","5.1","20223006"
"14645","20111229","033245","-15.7085","-70.6057","215","5.1","20223006"
"14671","20120113","051316","-14.593","-76.3027","20","5.1","20223006"
"14722","20120207","021824","-3.5497","-77.4799","56","5.1","20223006"
"14730","20120211","044418","-6.193","-77.0422","136","5.1","20223006"
"14761","20120224","065009","-15.2477","-72.9812","108","5.1","20223006"
"14840","20120325","220004","-7.677","-75.8066","139","5.1","20223006"
"14891","20120424","024201","-15.3299","-75.884","22","5.1","20223006"
"14892","20120424","080920","-9.0019","-79.6507","61","5.1","20223006"
"14963","20120527","052130","-13.7076","-76.3661","43","5.1","20223006"
"14969","20120531","045723","-8.4303","-74.3023","175","5.1","20223006"
"15003","20120621","221710","-11.7067","-76.9645","96","5.1","20223006"
"15055","20120718","040654","-7.9933","-74.4128","166","5.1","20223006"
"15078","20120731","010731","-6.1943","-75.4659","118","5.1","20223006"
"15189","20120925","174908","-8.8933","-76.0162","151","5.1","20223006"
"15233","20121017","022554","-13.6129","-70.6458","10","5.1","20223006"
"15254","20121101","013725","-11.9612","-76.0069","22","5.1","20223006"
"15417","20130106","143451","-17.4368","-72.3711","39","5.1","20223006"
"15441","20130116","000732","-15.194","-70.5331","166","5.1","20223006"
"15481","20130130","233423","-16.2089","-75.2047","16","5.1","20223006"
"15523","20130220","132601","-15.5339","-72.5929","116","5.1","20223006"
"15594","20130318","161635","-16.5768","-72.507","87","5.1","20223006"
"15613","20130323","223732","-15.8548","-71.7576","10","5.1","20223006"
"15628","20130328","201752","-16.7565","-72.9511","35","5.1","20223006"
"15642","20130404","073041","-3.843","-80.3301","67","5.1","20223006"
"15655","20130407","204048","-13.6796","-76.5096","46","5.1","20223006"
"15719","20130504","040612","-12.8648","-77.9217","30","5.1","20223006"
"15742","20130511","021913","-15.9914","-72.382","118","5.1","20223006"
"15773","20130519","053750","-17.3462","-70.9272","104","5.1","20223006"
"15821","20130604","082905","-15.0106","-71.9574","149","5.1","20223006"
"15885","20130704","025922","-6.4954","-80.8892","23","5.1","20223006"
"15936","20130723","094850","-9.0893","-78.9367","73","5.1","20223006"
"15937","20130725","020721","-15.7544","-72.0075","7","5.1","20223006"
"15951","20130731","102807","-5.1184","-80.7434","44","5.1","20223006"
"15964","20130808","152141","-17.6777","-71.0763","16","5.1","20223006"
"15981","20130813","004114","-6.5532","-81.0549","52","5.1","20223006"
"16002","20130820","011621","-8.5876","-79.719","35","5.1","20223006"
"16081","20131002","040330","-12.7052","-70.63","139","5.1","20223006"
"16114","20131013","104959","-9.7118","-72.4242","190","5.1","20223006"
"16195","20131105","100634","-18.2999","-69.4212","194","5.1","20223006"
"16213","20131111","051540","-15.2209","-76.1892","12","5.1","20223006"
"16237","20131117","201630","-14.6259","-75.9642","43","5.1","20223006"
"16553","20140301","105229","-13.7232","-76.6336","43","5.1","20223006"
"16590","20140311","080841","-16.2384","-74.5931","53","5.1","20223006"
"16599","20140314","065603","-14.3363","-74.1737","127","5.1","20223006"
"16604","20140315","090905","-15.5237","-72.4398","106","5.1","20223006"
"16714","20140420","085806","-8.252","-74.3439","191","5.1","20223006"
"16791","20140514","211248","-8.3692","-76.2543","28","5.1","20223006"
"16812","20140519","140100","-16.0939","-74.8692","23","5.1","20223006"
"16846","20140602","132349","-16.7364","-69.596","254","5.1","20223006"
"16876","20140610","171111","-15.8069","-74.9065","28","5.1","20223006"
"16877","20140612","074135","-6.5978","-75.6802","49","5.1","20223006"
"16892","20140617","201428","-11.2659","-77.2219","49","5.1","20223006"
"16925","20140703","135644","-16.9999","-71.4998","99","5.1","20223006"
"16959","20140716","231942","-4.0156","-78.011","94","5.1","20223006"
"16985","20140728","152636","-4.9677","-79.5254","92","5.1","20223006"
"16995","20140731","233214","-6.3382","-77.0076","112","5.1","20223006"
